code_path,type,sha256,linked_experiments,link_status,notes
src/dataset_fingerprint.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script,53e9bc1c8cde06206d6be35a868131095af43f0880da974e2d0976ad8da3743b,team_a_current:exp_058,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/densityval.py,code;config_or_parameter_source;ensemble_script,619c34ab5d776f09c2a34a57609fca484fc268572aedd8d79335e668f0ea2db4,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/det_pair.py,code;config_or_parameter_source;training_script,c1594c9d9bbe40ed7be76a6a4f55891f23fc8bb738f4cbe331f1ffe5d3820667,team_a_current:exp_043,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/dist_pact.py,code;config_or_parameter_source;inference_script,55abf8309e4c4d58de719f509967fb87e00f0b2423adb0d6450afb51e85872f7,team_a_current:exp_032:exp_032_s04_conditional_fresh_seq;team_a_current:exp_032b,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/drift.py,code,d83d2f5daa2804502a70b072be7dadd2b952611f4b346590e7a47d5e69ef6b64,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/ensemble.py,code;ensemble_script;inference_script,b5291d4ab833cebdf9c1f373f9d6c2b850ac92fe41104a2628ed463c727edca1,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/error_analysis.py,code,c8b14d79749b270ffe0f89d7bf2668fa8548913374dacf27bca2f3f294cee84b,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/etx.py,code;config_or_parameter_source;training_script,163f63b03eb309e88a1a0fa63d9db41bf3bb4a46cb8ffdb5fa485a4572fb9d10,team_a_current:exp_036;team_a_current:exp_037,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/event_order.py,code;config_or_parameter_source;feature_generation_script,4fd5c098922b628607ccf5dbc3f20b4c8dccd572a0995c96eb6091690dc28da1,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/features.py,code;config_or_parameter_source;feature_generation_script,c457b726bc01265853621a06bd04d1d4418a606fe0eb067222038925aec4612c,team_a_current:exp_039;team_b_core:exp_029,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/final_experiments.py,code;config_or_parameter_source;feature_generation_script;inference_script,d27b343a9e67cd6adf33ed17b81e2354c5fed1247a130f801ce946a0a618bd2b,team_a_current:exp_007;team_a_current:exp_008,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/final_integration.py,code;config_or_parameter_source;ensemble_script;inference_script,cf1b793c1d4084ab1f7820dde4a70b5eb009fe4acaf8e7e76a05dbd247b28a75,team_a_current:exp_065,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/fnl.py,code;config_or_parameter_source;training_script,efed1c7ee87016613221f8ff6d785df42b63c6ecf253e894ed00a514d148734e,team_a_current:exp_038,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/fresh_cond_ft.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,283fb9ff985de5725a4540bc5dbb99fd80f69e2a7e3e5f57134ef69549d75517,team_a_current:exp_044,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/fresh_contrast.py,code;config_or_parameter_source;inference_script,e04dbf4cf9e3053533c2b68ff279a9c8f6f2d99f83cf50ef4581dcdb30b4cdf4,team_a_current:exp_040,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/gapval.py,code;config_or_parameter_source,700bf468640f053e9eb23dbd1dbb5eaf22798d6a0782197f32ffc626a518fac8,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/holiday_yoy.py,code;config_or_parameter_source;feature_generation_script;inference_script,676bee6a5ffe74cae85ae72405f47dbee1b9123cd99986fac8e6502ff3538bfb,team_a_current:exp_023,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/landmark_memory_etx.py,code;config_or_parameter_source;inference_script;training_script,5c6b77a42f195ea964043641a603e0b495bf3ffa7d26b3de73839ec8e3e9c42d,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/late_unlabeled_etx.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,6cc229315eac8acba0a1e70fd36b1c82cac5886d083527ce0622fce8ab6f907e,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/merge_oof.py,code;ensemble_script;oof_prediction,396ce1851ed31bb6544bb2069d04f62c6b7f821edf77e31d151ae164759e909d,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/mhz.py,code;config_or_parameter_source;inference_script;training_script,9558f81cd1d0774e7939d73a1060cd7e2b246b6a585f84fcdd638458644254f2,team_a_current:exp_024,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/models.py,code;config_or_parameter_source;inference_script;training_script,c0dd7b75dc15d72a12b2f2c672ca6f7050f02034e0763fc8057d1e7b9db0ada4,team_a_current:exp_013,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/occurrence_revisit.py,code;config_or_parameter_source,246bdb67d19a814b3c1329a9e64c9784a658445ff1bbe6db4590b5da63c4383e,team_a_current:exp_063,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/open_funnel.py,code;config_or_parameter_source;feature_generation_script;inference_script;training_script,73849ca22aa46636c7b7e6cca27b56e08099acfc81bc91bccac378d46d6a60e1,team_a_current:exp_061,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/platform_detrend.py,code;config_or_parameter_source;feature_generation_script;postprocessing_script,df7b1ce8bfc331a134b1127a03797d1ca8c4f6dce97bd8af16ac9b4d0d632f0b,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/predict.py,code;config_or_parameter_source;ensemble_script;inference_script,aba7ca05204a6c160dce41a98fdd8d6b92150222936eb7ea5b89ebde36d88da6,team_a_current:exp_015;team_a_current:exp_028,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/production_state_reweight.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script;training_script,9f753be76188bca9d3e7defcefd69def06c982e4dc7c7639f1c367f9a18e5671,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/ptime.py,code;config_or_parameter_source;feature_generation_script,ff0ef1c1c7acbdcae1b21c11bf07fac17b41c8c8f73acf47af80c17be76e68af,team_a_current:exp_021,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/ptime_eval.py,code;config_or_parameter_source;ensemble_script,acd5c5a3f50a9117b9f6d12f4bc21b2ec6b15a09017b415dcfde2e9b450103b0,team_a_current:exp_021,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/ptime_imp.py,code;config_or_parameter_source;inference_script,f37b39e2c85398a3bd45cb28c3f1d4fff6914ffbc5305a9c3e4c79e9c2a269df,team_a_current:exp_021,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/recency_ridge_predictions.py,code;config_or_parameter_source;ensemble_script;inference_script,b65ff9c36937bc4fb4947a60279b7912ea9cfbdc44494b95d1effb14f7afd91a,team_a_current:exp_068,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/report.py,code;config_or_parameter_source;ensemble_script,651a606beda74bcfe0fc16dc8ffc6bed336ddb5ee13d8ebb5b8cdb176f295da3,team_a_current:exp_016,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/residual_signal_discovery.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script;training_script,1ad5e71e2fd4f5fe33e90d8baca4da0222e94a4384d254909658d9df6f6c3542,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/ridge15.py,code;config_or_parameter_source;ensemble_script;inference_script,298d8468a3eb8aef583e8d56ea6f8a05c047b4c7e76ee39a0d6de44870462198,team_a_current:exp_041,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/sampleval.py,code;config_or_parameter_source;ensemble_script,025e713d206420bf582694e21af3bee83e5a8f5a903798b4acff24b5f8708ce5,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/seasonal.py,code;config_or_parameter_source,9da6c0b7ec39939ced62ea2f8d31cc196aff249aa5ec3f8228a8605402e7ecd8,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/seedavg.py,code;ensemble_script,4890b0fe9d04c34f8a5d6a9993062f4970a9ffb79c96bfb3d74d7ac827bc85bb,team_a_current:exp_018,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/selection_mismatch_cv.py,code;config_or_parameter_source;inference_script,a7ae80cd867d7ff0599ad74de82fb996fa0a2ba548c2cf11629751778ff66248,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/selection_mismatch_followup.py,code;config_or_parameter_source;ensemble_script;inference_script,cfe5a971972bdb8871ae0d28229b01860291f383889dd3cc3d057c84f8802651,team_a_current:exp_049,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/seq.py,code;config_or_parameter_source;ensemble_script;training_script,d95e0101692169781ea1ca6c585629cbb2f06d340e39f8afeb5a8e8e164c88b5,team_a_current:exp_025;team_a_current:exp_026;team_a_current:exp_027;team_a_current:exp_029;team_a_current:exp_030;team_a_current:exp_030b;team_a_current:exp_038;team_a_current:exp_043,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/seq_cond.py,code;config_or_parameter_source;training_script,a2e499d17911d2c88a9581d54714902f50ba7b9b499c47e5a5770ab32053252e,team_a_current:exp_032:exp_032_s04_cond_fresh_pilot;team_a_current:exp_032:exp_032_s04_conditional_fresh_seq,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/smoke.py,code;feature_generation_script,579e1e330fbdd9a2cb1614a3621930f8c65164e2f0d0f58de450a4f6a6b1ec8f,team_a_current:exp_021,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/submit.py,code;inference_script,ef920d95a50ed3dcc8944c4406e616b5581dca4fde77cf7ffacd3c0e8c371da1,unknown,shared_pipeline_dependency,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/tabular_backbone_refresh.py,code;config_or_parameter_source;ensemble_script;inference_script,4e640a34b3e59738b847807b3e8f399e62b4451502f9fc353f6a3d38ace76dca,team_a_current:exp_046,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_authoritative_latest_audit.py,code;ensemble_script;inference_script,17534cfcd711cc2ced15af272840a4af1223f8c13d769fca762d162a31a81d5d,team_a_current:exp_067,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_block4_saf.py,code;feature_generation_script,f594930703bd9ec01c3008bb54b57113f6fb6bbd52d2f2891e7059673aa489d0,team_a_current:exp_039,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_btyd_day_bgnbd.py,code;ensemble_script;inference_script,f477454cf54c7bacf1063bb4598eb8e045f67070ddc844cd377a6d17a3125f4e,team_a_current:exp_047;team_a_current:exp_049;team_a_current:exp_051,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_btyd_stable_fit.py,code;training_script,d04b47ccedb338d2359956ecbc230f1ec53dce2e70756ddadfb18d82a955b651,team_a_current:exp_051,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_burst_gap_etx.py,code;ensemble_script;inference_script,f46f67da0bce4bfc953d75f965e4e37344dcbae8d38fe064f2ab6a781ea71d63,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_buyctrl_det.py,code;inference_script,e41a76f7842d86a00f4dc28502ba5b29271402ab36561bd5b66d7fa2028d08eb,team_a_current:exp_045,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_calval.py,code;config_or_parameter_source;feature_generation_script,ccf9cd443dc1abb5e0b693a3258e2ef7c3f7b5f412d115f3413898b81b42c938,independent_renewal:exp_027,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_channel_shapley_split.py,code;ensemble_script;inference_script,7045990d223e4906e3afeeeafb6562aa45b7330ade2403a42a1be9e11eb57eed,team_a_current:exp_052,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_dataset_fingerprint.py,code;feature_generation_script;inference_script,06b1263668a9106aa50acd5c2473822f1262d848e06afda12b2bd6e4016d5718,team_a_current:exp_058,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_det_pair.py,code,1e2bb1b2b707ababa487ddb21c665012760da6f2780f4af0e0143cb1475db817,team_a_current:exp_043;team_a_current:exp_045,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_dist.py,code;config_or_parameter_source,41a4afd69cb7253efe26acc48f12f2b7fbb14b4f1fa7cb032c882927695be2d6,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_etx.py,code;config_or_parameter_source,38c3c5658c7b423128726357e3a6a03a0e1a935ce45ebc20059a5f61b48648aa,team_a_current:exp_036;team_a_current:exp_037,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_event_order.py,code;feature_generation_script,fc033eb7b763745d7d3e3acefdfae76e6bbf102b68bec53bd409c109a911fc5b,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_fnl.py,code;config_or_parameter_source,89e5bdccaa070473fc88d655bc606f81937c125b899014cd15dbab177b22f046,team_a_current:exp_038;team_a_current:exp_043;team_a_current:exp_045,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_fresh_cond_ft.py,code;training_script,d0b8def0d3a08f7f0d238f90c08023fb266eef33df181f40b183463ea698a008,team_a_current:exp_044;team_a_current:exp_045,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_fresh_contrast.py,code;ensemble_script;inference_script,e201e56ec7483e852b3d19a527670ecc4f6e762fbae17ab40f82651701b9cbd5,team_a_current:exp_040;team_a_current:exp_049,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_landmark_memory_etx.py,code;ensemble_script;inference_script,980ddfc7561609972d3af0e4080230b1b96f01c4ac5441b182d57ba984c60f10,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_late_unlabeled_etx.py,code;inference_script,76cf26627f43a1f9b7cb0286999a3e16ab085b80dd8dba695376a391de9fd205,team_a_current:exp_056,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_mhz.py,code;config_or_parameter_source,bc29a395cabcdb35ad33c4ff880ef5a4808915c02597fdd0a50763db57723684,team_a_current:exp_024,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_occurrence_revisit.py,code,9aa0067b2ec9e7bcf2940b9d68ad522a77a44c1f1181ebf6178bb91ccf4bdd08,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_open_funnel.py,code;feature_generation_script,73b4cc907b8bdffa74b5e6f1b737154a9cde5182c61d46d75b2ba1f8df7d86c0,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_pipeline.py,code;config_or_parameter_source,ffd73048dd0ff6b400d289c956ad23993632f0d68ada68abc63b26c2ee5e503f,independent_anniversary:exp_058;team_a_current:exp_014;team_a_current:exp_015;team_a_current:exp_039;team_a_current:exp_040;team_a_current:exp_046;team_a_current:exp_052;team_a_current:exp_057;team_a_current:exp_058,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_platform_detrend.py,code;feature_generation_script;postprocessing_script,cde34e5c0f78407d4a4efe7ec2ea6b69082d5dd3ca045057e474eabef7b29b79,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_production_state_reweight.py,code;ensemble_script;inference_script,3f5e5e5bed37dd9d7711e42ac4971439f9f5af5783daf2993b23f8f0b20cb1a7,team_a_current:exp_057,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_residual_signal_discovery.py,code;inference_script,44fe4304fa05e9617005e7a78389ef2a34a419600c5e109322001d0f807d9cba,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_ridge15.py,code;ensemble_script;inference_script;training_script,9fa7e3ac82530be36890890b0b2dbf8c22743d7c51633e78a951f444be23f1fd,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_selection_mismatch_cv.py,code,757e66cdf63d016c99d6c533d9b7d93e6f285d9bb1082720bc5ba623eceed606,team_a_current:exp_049,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_seq.py,code;config_or_parameter_source;ensemble_script,7f231bd199acb8a09b30449ce291446dd637d47f6142b7764abb6e8c8ae7818a,team_a_current:exp_025;team_a_current:exp_026;team_a_current:exp_027;team_a_current:exp_029;team_a_current:exp_030;team_a_current:exp_030b;team_a_current:exp_043;team_a_current:exp_045,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_seq_cond.py,code;config_or_parameter_source;ensemble_script,53854637a09d3b58eca635503ecf6798aadcf33843cb0cdf9998e7e3d92eb0af,team_a_current:exp_032:exp_032_s04_cond_fresh_pilot;team_a_current:exp_032b;team_a_current:exp_040,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_tabular_backbone_refresh.py,code;inference_script,c17ac4362288900d370f9bdbc454567977b44104aa30869df8d78342fe9e2de0,team_a_current:exp_046,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_validation.py,code;config_or_parameter_source;inference_script,247efec2a32b7b349e6d2d86c4138e5639f6d9727527ebd1b3a5b6998d3bf1c2,independent_anniversary:exp_058;team_a_current:exp_016;team_a_current:exp_039;team_a_current:exp_040;team_a_current:exp_043;team_a_current:exp_045;team_a_current:exp_046;team_a_current:exp_047;team_a_current:exp_049;team_a_current:exp_051;team_a_current:exp_052;team_a_current:exp_057;team_a_current:exp_058,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/test_zero2d_shrink.py,code;ensemble_script;inference_script;postprocessing_script,f68abde41f09416896eccb63a061fcad06f6d7d98df7cb449e3d1cc3564c52e5,team_a_current:exp_042,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/tracking.py,code;config_or_parameter_source;leaderboard_evidence_candidate,bbce6e44496584cf2b9bff06b69bf0c853c283de552de955e1eabff6301a8de8,unknown,shared_pipeline_dependency,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/train.py,code;config_or_parameter_source;inference_script;training_script,15f088a12e6870873d50993c2757652f1d69c8178f0338c40c687a157356ae68,team_a_current:exp_017;team_a_current:exp_018;team_b_core:exp_002;team_b_core:exp_003;team_b_core:exp_004;team_b_core:exp_005;team_b_core:exp_006;team_b_core:exp_009;team_b_core:exp_010;team_b_core:exp_011;team_b_core:exp_022;team_b_core:exp_034,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/tune.py,code;config_or_parameter_source;inference_script,c70ac25ab136ea2d149cd6a3c9407b26852833defb2240e69641acbaaf67f5ad,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/validation.py,code,69fe796af2ec03b870ad982df8aacaaeca445ef875a953c5b5ac1d999725956e,team_a_current:exp_016;team_a_current:exp_017;team_a_current:exp_018;team_a_current:exp_030;team_a_current:exp_030b;team_a_current:exp_043;team_b_alt:exp_012,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
src/zero2d_shrink.py,code;config_or_parameter_source;inference_script;postprocessing_script,6436ce37674b0c5d9d030fad8b9efd52c8af7377aedc5d6e37a71e57bc352c63,team_a_current:exp_042,linked_to_primary_report,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/forensics/audit_stats.py,code;config_or_parameter_source,c04cb8e55042a6cd04e6ef22ee0bb6323451b2a3c568609b961e386cc130e2b7,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/build_submission.py,code;config_or_parameter_source;inference_script;submission,ee01c71c675b7d353e796419a42cb6dbf558f332bb810c005936704275254ed1,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/check_test_etx2.py,code;config_or_parameter_source,5ce82df667c5b022f0b70ad11abd1938be02392af1736c663f1a31fc5c125772,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/common.py,code;config_or_parameter_source;feature_generation_script,e6443d16bf8dc4d42ca807192d4648ed734dcaa1ae400a5f0ec0736c21076e26,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/depth_fix.py,code;config_or_parameter_source;inference_script,3d67a973e24234106e293178490bb24b6357ec2cdaf8dfe3fa5da53755f0a3af,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/make_submission.sh,code;config_or_parameter_source;inference_script;submission,67f12fcf48d647f16b0eea2af056c6ac22e3501e5bc0b8ed203a9f2341cbdf4c,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/run_a10.sh,code;config_or_parameter_source;training_script,2aa8d633c8cf5248c70fa760fbecac499cab1b57c5d557f2cdf54bcfc9e7cb5e,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/run_local.sh,code;training_script,53af0ca6260a9eec127e9af270efd62aac8994446fd40ec9768c3f067cf9c646,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/MIX9/run_test_models.sh,code;config_or_parameter_source;inference_script;training_script,df6a52fba32763860341aac10605cb06894c65a3971beeac6ca9cb3d0827902c,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/MIX9/verify_submission.py,code;config_or_parameter_source;inference_script;submission,359ce704546c6a83a08247c33829296fb78fcf3c35a315e5c85466fa44e5df59,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/__init__.py,code,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/config.py,code;config_or_parameter_source;inference_script,8dd82be5291da32971ac285b13e3eb02c5702bc0e5eaec9152e7002159dcf324,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/data.py,code;config_or_parameter_source,af9583283b2fca45eac4eed920ccf69bee7c331d6f5a83be17eb770903fd1f46,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/etx.py,code;config_or_parameter_source;training_script,163f63b03eb309e88a1a0fa63d9db41bf3bb4a46cb8ffdb5fa485a4572fb9d10,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/features.py,code;config_or_parameter_source;feature_generation_script,2e2d2f7c30d2dc940e74b78dd36cde36eef2e65a27dd0a3787a23d35435e822a,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/models.py,code;config_or_parameter_source;inference_script;training_script,c0dd7b75dc15d72a12b2f2c672ca6f7050f02034e0763fc8057d1e7b9db0ada4,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/predict.py,code;config_or_parameter_source;ensemble_script;inference_script,aba7ca05204a6c160dce41a98fdd8d6b92150222936eb7ea5b89ebde36d88da6,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/report.py,code;config_or_parameter_source;ensemble_script,651a606beda74bcfe0fc16dc8ffc6bed336ddb5ee13d8ebb5b8cdb176f295da3,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/seq.py,code;config_or_parameter_source;ensemble_script;training_script,d95e0101692169781ea1ca6c585629cbb2f06d340e39f8afeb5a8e8e164c88b5,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/submit.py,code;inference_script,ef920d95a50ed3dcc8944c4406e616b5581dca4fde77cf7ffacd3c0e8c371da1,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/test_etx.py,code;config_or_parameter_source,38c3c5658c7b423128726357e3a6a03a0e1a935ce45ebc20059a5f61b48648aa,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/test_seq.py,code;config_or_parameter_source;ensemble_script,7f231bd199acb8a09b30449ce291446dd637d47f6142b7764abb6e8c8ae7818a,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/tracking.py,code;config_or_parameter_source;leaderboard_evidence_candidate,bbce6e44496584cf2b9bff06b69bf0c853c283de552de955e1eabff6301a8de8,unknown,no_explicit_primary_report_link,An absent explicit link does not prove the script was unused; it is an orphan candidate.
