sha256,size_bytes_each,copies,aggregate_bytes,canonical_path,path,duplicate_of,type
a5c46e38cf23da6c98e6f33fae819fe97542d75f524961e734e40897656c42b5,20439,2,40878,experiments/exp_037_etx_avg3_strongest.md,experiments/exp_037_etx_avg3_strongest.md,,primary_experiment_report_candidate
a5c46e38cf23da6c98e6f33fae819fe97542d75f524961e734e40897656c42b5,20439,2,40878,experiments/exp_037_etx_avg3_strongest.md,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_037_etx_avg3_strongest.md,experiments/exp_037_etx_avg3_strongest.md,primary_experiment_report_candidate
c11fb0926d1f8a688026fc9721cdbc2a57a87e3e74d327cbfc6cff8c07e97a29,9915,2,19830,experiments/exp_048_selection_mismatch_cv.md,experiments/exp_048_selection_mismatch_cv.md,,primary_experiment_report_candidate
c11fb0926d1f8a688026fc9721cdbc2a57a87e3e74d327cbfc6cff8c07e97a29,9915,2,19830,experiments/exp_048_selection_mismatch_cv.md,research/strategies/results/SELMATCH_EXP048/REPORT.md,experiments/exp_048_selection_mismatch_cv.md,primary_experiment_report_candidate
7aa3887826b4070baba317d6a408cdc19406190a1b26093b0976e42a5c9c1dc2,5040,2,10080,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/component_manifest.json,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/component_manifest.json,,manifest
7aa3887826b4070baba317d6a408cdc19406190a1b26093b0976e42a5c9c1dc2,5040,2,10080,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/component_manifest.json,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2/component_manifest.json,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/component_manifest.json,manifest
0ec1c633a323ea5b55c13bc2dad084fae98d81a432cb59bfbe880d5cb23bef57,812,2,1624,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/level_audit.csv,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/level_audit.csv,,other
0ec1c633a323ea5b55c13bc2dad084fae98d81a432cb59bfbe880d5cb23bef57,812,2,1624,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/level_audit.csv,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2/level_audit.csv,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/level_audit.csv,other
e15a8ba8156dcf3442e37e975db1a0822a95810853046c6c95c5631c9c02262e,3350,2,6700,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/REPORT.md,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/REPORT.md,,primary_experiment_report_candidate
e15a8ba8156dcf3442e37e975db1a0822a95810853046c6c95c5631c9c02262e,3350,2,6700,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/REPORT.md,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2/REPORT.md,research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/REPORT.md,primary_experiment_report_candidate
496b445462314ca33f512d89438816d78079bcd4775b572e33eef7bf3c6c92ce,4768,2,9536,research/strategies/results/BTYD05_PROD_EXP050/fresh_parity_audit.json,research/strategies/results/BTYD05_PROD_EXP050/fresh_parity_audit.json,,other
496b445462314ca33f512d89438816d78079bcd4775b572e33eef7bf3c6c92ce,4768,2,9536,research/strategies/results/BTYD05_PROD_EXP050/fresh_parity_audit.json,research/strategies/results/BTYD_STABLE_EXP051/fresh_parity_audit.json,research/strategies/results/BTYD05_PROD_EXP050/fresh_parity_audit.json,other
d8563f44fb0cbb3988f2f21388a363a35a516ab827ac48c557c084135fb700b3,1252,2,2504,research/strategies/results/BTYD_DAY_BGNBD/monetary_parameters.csv,research/strategies/results/BTYD_DAY_BGNBD/monetary_parameters.csv,,other
d8563f44fb0cbb3988f2f21388a363a35a516ab827ac48c557c084135fb700b3,1252,2,2504,research/strategies/results/BTYD_DAY_BGNBD/monetary_parameters.csv,research/strategies/results/BTYD_STABLE_EXP051/monetary_parameters.csv,research/strategies/results/BTYD_DAY_BGNBD/monetary_parameters.csv,other
5ce82df667c5b022f0b70ad11abd1938be02392af1736c663f1a31fc5c125772,5658,2,11316,research/strategies/results/ETX2/check_test_etx2.py,research/strategies/results/ETX2/check_test_etx2.py,,code;config_or_parameter_source
5ce82df667c5b022f0b70ad11abd1938be02392af1736c663f1a31fc5c125772,5658,2,11316,research/strategies/results/ETX2/check_test_etx2.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/check_test_etx2.py,research/strategies/results/ETX2/check_test_etx2.py,code;config_or_parameter_source
e6443d16bf8dc4d42ca807192d4648ed734dcaa1ae400a5f0ec0736c21076e26,4763,2,9526,research/strategies/results/ETX2/common.py,research/strategies/results/ETX2/common.py,,code;config_or_parameter_source;feature_generation_script
e6443d16bf8dc4d42ca807192d4648ed734dcaa1ae400a5f0ec0736c21076e26,4763,2,9526,research/strategies/results/ETX2/common.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/common.py,research/strategies/results/ETX2/common.py,code;config_or_parameter_source;feature_generation_script
064cfe3331441aa8ada3bf37cd5d8c4bd6a61dd1dba618a805d15b472f8a53c2,8003,2,16006,research/strategies/results/ETX2/depth_dow_evidence.md,research/strategies/results/ETX2/depth_dow_evidence.md,,other
064cfe3331441aa8ada3bf37cd5d8c4bd6a61dd1dba618a805d15b472f8a53c2,8003,2,16006,research/strategies/results/ETX2/depth_dow_evidence.md,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/results/depth_dow_evidence.md,research/strategies/results/ETX2/depth_dow_evidence.md,other
3d67a973e24234106e293178490bb24b6357ec2cdaf8dfe3fa5da53755f0a3af,8816,2,17632,research/strategies/results/ETX2/depth_fix.py,research/strategies/results/ETX2/depth_fix.py,,code;config_or_parameter_source;inference_script
3d67a973e24234106e293178490bb24b6357ec2cdaf8dfe3fa5da53755f0a3af,8816,2,17632,research/strategies/results/ETX2/depth_fix.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/depth_fix.py,research/strategies/results/ETX2/depth_fix.py,code;config_or_parameter_source;inference_script
48b4abe6288826cce782884c6ac9e59b5c67e8458a4669571ba20c828394473f,2107,2,4214,research/strategies/results/ETX2/lofo_slot.csv,research/strategies/results/ETX2/lofo_slot.csv,,other
48b4abe6288826cce782884c6ac9e59b5c67e8458a4669571ba20c828394473f,2107,2,4214,research/strategies/results/ETX2/lofo_slot.csv,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/results/lofo_slot.csv,research/strategies/results/ETX2/lofo_slot.csv,other
67f12fcf48d647f16b0eea2af056c6ac22e3501e5bc0b8ed203a9f2341cbdf4c,2529,2,5058,research/strategies/results/ETX2/make_submission.sh,research/strategies/results/ETX2/make_submission.sh,,code;config_or_parameter_source;inference_script;submission
67f12fcf48d647f16b0eea2af056c6ac22e3501e5bc0b8ed203a9f2341cbdf4c,2529,2,5058,research/strategies/results/ETX2/make_submission.sh,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/make_submission.sh,research/strategies/results/ETX2/make_submission.sh,code;config_or_parameter_source;inference_script;submission
fe8328e2d747b609b95da9ccc5315d01bbf75fa7f622bcdeb965a909914c92b2,1311,2,2622,research/strategies/results/ETX2/regime_pairs.csv,research/strategies/results/ETX2/regime_pairs.csv,,other
fe8328e2d747b609b95da9ccc5315d01bbf75fa7f622bcdeb965a909914c92b2,1311,2,2622,research/strategies/results/ETX2/regime_pairs.csv,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/results/regime_pairs.csv,research/strategies/results/ETX2/regime_pairs.csv,other
7a4f0ee0561248c8ce48b61b395fcc2b177a91a2779e053387af8d5c98ff66e2,18359,2,36718,research/strategies/results/ETX2/REPORT_STRONGEST_CURRENT.md,research/strategies/results/ETX2/REPORT_STRONGEST_CURRENT.md,,primary_experiment_report_candidate
7a4f0ee0561248c8ce48b61b395fcc2b177a91a2779e053387af8d5c98ff66e2,18359,2,36718,research/strategies/results/ETX2/REPORT_STRONGEST_CURRENT.md,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/results/REPORT_STRONGEST_CURRENT.md,research/strategies/results/ETX2/REPORT_STRONGEST_CURRENT.md,primary_experiment_report_candidate
2aa8d633c8cf5248c70fa760fbecac499cab1b57c5d557f2cdf54bcfc9e7cb5e,2495,2,4990,research/strategies/results/ETX2/run_a10.sh,research/strategies/results/ETX2/run_a10.sh,,code;config_or_parameter_source;training_script
2aa8d633c8cf5248c70fa760fbecac499cab1b57c5d557f2cdf54bcfc9e7cb5e,2495,2,4990,research/strategies/results/ETX2/run_a10.sh,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/run_a10.sh,research/strategies/results/ETX2/run_a10.sh,code;config_or_parameter_source;training_script
53af0ca6260a9eec127e9af270efd62aac8994446fd40ec9768c3f067cf9c646,1429,2,2858,research/strategies/results/ETX2/run_local.sh,research/strategies/results/ETX2/run_local.sh,,code;training_script
53af0ca6260a9eec127e9af270efd62aac8994446fd40ec9768c3f067cf9c646,1429,2,2858,research/strategies/results/ETX2/run_local.sh,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/ETX2/run_local.sh,research/strategies/results/ETX2/run_local.sh,code;training_script
dd1cc93a56daf60d587007410f49a8661c4698a96ba541b22c180c55fb718f1c,854,2,1708,research/strategies/results/ETX2/summary.csv,research/strategies/results/ETX2/summary.csv,,metrics_or_diagnostics
dd1cc93a56daf60d587007410f49a8661c4698a96ba541b22c180c55fb718f1c,854,2,1708,research/strategies/results/ETX2/summary.csv,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/results/summary.csv,research/strategies/results/ETX2/summary.csv,metrics_or_diagnostics
044622a5cd1d744506c863dd82d5ccbaad8560936db94644f19f1ac090d98ed9,1052,2,2104,research/strategies/results/EVENT_ORDER_EXP064/fold_metrics.csv,research/strategies/results/EVENT_ORDER_EXP064/fold_metrics.csv,,fold_artifact;metrics_or_diagnostics
044622a5cd1d744506c863dd82d5ccbaad8560936db94644f19f1ac090d98ed9,1052,2,2104,research/strategies/results/EVENT_ORDER_EXP064/fold_metrics.csv,research/strategies/results/OPEN_FUNNEL_EXP061/fold_metrics.csv,research/strategies/results/EVENT_ORDER_EXP064/fold_metrics.csv,fold_artifact;metrics_or_diagnostics
df6a52fba32763860341aac10605cb06894c65a3971beeac6ca9cb3d0827902c,2604,2,5208,research/strategies/results/MIX9/run_test_models.sh,research/strategies/results/MIX9/run_test_models.sh,,code;config_or_parameter_source;inference_script;training_script
df6a52fba32763860341aac10605cb06894c65a3971beeac6ca9cb3d0827902c,2604,2,5208,research/strategies/results/MIX9/run_test_models.sh,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/MIX9/run_test_models.sh,research/strategies/results/MIX9/run_test_models.sh,code;config_or_parameter_source;inference_script;training_script
359ce704546c6a83a08247c33829296fb78fcf3c35a315e5c85466fa44e5df59,4891,2,9782,research/strategies/results/MIX9/verify_submission.py,research/strategies/results/MIX9/verify_submission.py,,code;config_or_parameter_source;inference_script;submission
359ce704546c6a83a08247c33829296fb78fcf3c35a315e5c85466fa44e5df59,4891,2,9782,research/strategies/results/MIX9/verify_submission.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/original/MIX9/verify_submission.py,research/strategies/results/MIX9/verify_submission.py,code;config_or_parameter_source;inference_script;submission
8dd82be5291da32971ac285b13e3eb02c5702bc0e5eaec9152e7002159dcf324,6093,2,12186,src/config.py,src/config.py,,code;config_or_parameter_source;inference_script
8dd82be5291da32971ac285b13e3eb02c5702bc0e5eaec9152e7002159dcf324,6093,2,12186,src/config.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/config.py,src/config.py,code;config_or_parameter_source;inference_script
af9583283b2fca45eac4eed920ccf69bee7c331d6f5a83be17eb770903fd1f46,1050,2,2100,src/data.py,src/data.py,,code;config_or_parameter_source
af9583283b2fca45eac4eed920ccf69bee7c331d6f5a83be17eb770903fd1f46,1050,2,2100,src/data.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/data.py,src/data.py,code;config_or_parameter_source
163f63b03eb309e88a1a0fa63d9db41bf3bb4a46cb8ffdb5fa485a4572fb9d10,48541,2,97082,src/etx.py,src/etx.py,,code;config_or_parameter_source;training_script
163f63b03eb309e88a1a0fa63d9db41bf3bb4a46cb8ffdb5fa485a4572fb9d10,48541,2,97082,src/etx.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/etx.py,src/etx.py,code;config_or_parameter_source;training_script
c0dd7b75dc15d72a12b2f2c672ca6f7050f02034e0763fc8057d1e7b9db0ada4,7625,2,15250,src/models.py,src/models.py,,code;config_or_parameter_source;inference_script;training_script
c0dd7b75dc15d72a12b2f2c672ca6f7050f02034e0763fc8057d1e7b9db0ada4,7625,2,15250,src/models.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/models.py,src/models.py,code;config_or_parameter_source;inference_script;training_script
aba7ca05204a6c160dce41a98fdd8d6b92150222936eb7ea5b89ebde36d88da6,7589,2,15178,src/predict.py,src/predict.py,,code;config_or_parameter_source;ensemble_script;inference_script
aba7ca05204a6c160dce41a98fdd8d6b92150222936eb7ea5b89ebde36d88da6,7589,2,15178,src/predict.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/predict.py,src/predict.py,code;config_or_parameter_source;ensemble_script;inference_script
651a606beda74bcfe0fc16dc8ffc6bed336ddb5ee13d8ebb5b8cdb176f295da3,6841,2,13682,src/report.py,src/report.py,,code;config_or_parameter_source;ensemble_script
651a606beda74bcfe0fc16dc8ffc6bed336ddb5ee13d8ebb5b8cdb176f295da3,6841,2,13682,src/report.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/report.py,src/report.py,code;config_or_parameter_source;ensemble_script
d95e0101692169781ea1ca6c585629cbb2f06d340e39f8afeb5a8e8e164c88b5,77813,2,155626,src/seq.py,src/seq.py,,code;config_or_parameter_source;ensemble_script;training_script
d95e0101692169781ea1ca6c585629cbb2f06d340e39f8afeb5a8e8e164c88b5,77813,2,155626,src/seq.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/seq.py,src/seq.py,code;config_or_parameter_source;ensemble_script;training_script
ef920d95a50ed3dcc8944c4406e616b5581dca4fde77cf7ffacd3c0e8c371da1,4687,2,9374,src/submit.py,src/submit.py,,code;inference_script
ef920d95a50ed3dcc8944c4406e616b5581dca4fde77cf7ffacd3c0e8c371da1,4687,2,9374,src/submit.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/submit.py,src/submit.py,code;inference_script
38c3c5658c7b423128726357e3a6a03a0e1a935ce45ebc20059a5f61b48648aa,20805,2,41610,src/test_etx.py,src/test_etx.py,,code;config_or_parameter_source
38c3c5658c7b423128726357e3a6a03a0e1a935ce45ebc20059a5f61b48648aa,20805,2,41610,src/test_etx.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/test_etx.py,src/test_etx.py,code;config_or_parameter_source
7f231bd199acb8a09b30449ce291446dd637d47f6142b7764abb6e8c8ae7818a,47995,2,95990,src/test_seq.py,src/test_seq.py,,code;config_or_parameter_source;ensemble_script
7f231bd199acb8a09b30449ce291446dd637d47f6142b7764abb6e8c8ae7818a,47995,2,95990,src/test_seq.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/test_seq.py,src/test_seq.py,code;config_or_parameter_source;ensemble_script
bbce6e44496584cf2b9bff06b69bf0c853c283de552de955e1eabff6301a8de8,3789,2,7578,src/tracking.py,src/tracking.py,,code;config_or_parameter_source;leaderboard_evidence_candidate
bbce6e44496584cf2b9bff06b69bf0c853c283de552de955e1eabff6301a8de8,3789,2,7578,src/tracking.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/tracking.py,src/tracking.py,code;config_or_parameter_source;leaderboard_evidence_candidate
15f088a12e6870873d50993c2757652f1d69c8178f0338c40c687a157356ae68,24125,2,48250,src/train.py,src/train.py,,code;config_or_parameter_source;inference_script;training_script
15f088a12e6870873d50993c2757652f1d69c8178f0338c40c687a157356ae68,24125,2,48250,src/train.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/train.py,src/train.py,code;config_or_parameter_source;inference_script;training_script
69fe796af2ec03b870ad982df8aacaaeca445ef875a953c5b5ac1d999725956e,8146,2,16292,src/validation.py,src/validation.py,,code
69fe796af2ec03b870ad982df8aacaaeca445ef875a953c5b5ac1d999725956e,8146,2,16292,src/validation.py,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/pipeline/src/validation.py,src/validation.py,code
abc2218b1a3d55d41121b7b5a22db7e95ffd45283b42ff0006c5e6e731e04bda,4105651,5,20528255,submissions/submission_STRONGEST_CURRENT.csv,submissions/FINAL_20260825_A1/candidate_A_STRONGEST_CURRENT.csv,submissions/submission_STRONGEST_CURRENT.csv,submission
abc2218b1a3d55d41121b7b5a22db7e95ffd45283b42ff0006c5e6e731e04bda,4105651,5,20528255,submissions/submission_STRONGEST_CURRENT.csv,submissions/submission_STRONGEST_CURRENT.csv,,submission
abc2218b1a3d55d41121b7b5a22db7e95ffd45283b42ff0006c5e6e731e04bda,4105651,5,20528255,submissions/submission_STRONGEST_CURRENT.csv,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/submission/submission_STRONGEST_CURRENT.csv,submissions/submission_STRONGEST_CURRENT.csv,submission
abc2218b1a3d55d41121b7b5a22db7e95ffd45283b42ff0006c5e6e731e04bda,4105651,5,20528255,submissions/submission_STRONGEST_CURRENT.csv,пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/submission/submission_STRONGEST_CURRENT_rebuilt.csv,submissions/submission_STRONGEST_CURRENT.csv,submission
abc2218b1a3d55d41121b7b5a22db7e95ffd45283b42ff0006c5e6e731e04bda,4105651,5,20528255,submissions/submission_STRONGEST_CURRENT.csv,пайплайн сокомандника/latest/components/friend.csv,submissions/submission_STRONGEST_CURRENT.csv,other
c3cfb4d90f50ceff8f5d8f8aaca072664966fb91018eb0a3fa01195dc38c2932,4105519,2,8211038,submissions/submission_BTYD05.csv,submissions/FINAL_20260825_A1/candidate_B_BTYD05_HEDGE.csv,submissions/submission_BTYD05.csv,submission
c3cfb4d90f50ceff8f5d8f8aaca072664966fb91018eb0a3fa01195dc38c2932,4105519,2,8211038,submissions/submission_BTYD05.csv,submissions/submission_BTYD05.csv,,submission
8d90a0bb1afdfe48cb6181cf1869eb30095da729e36dbea81e2051730e7989d8,6613723,2,13227446,пайплайн сокомандника/latest/components/occ_meta_B.csv,пайплайн сокомандника/latest/components/occ_meta_B.csv,,other
8d90a0bb1afdfe48cb6181cf1869eb30095da729e36dbea81e2051730e7989d8,6613723,2,13227446,пайплайн сокомандника/latest/components/occ_meta_B.csv,пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/submissions/submission_final6h_B_metaocc_l31_risk__blend_ridge_recentpow1p7_s075__greedy35_finalizable_pr85.csv,пайплайн сокомандника/latest/components/occ_meta_B.csv,submission
0ac3f241685d6562c1f5b54993065475845464a0b217a56dbb5d79b42dd27356,6611996,2,13223992,пайплайн сокомандника/latest/components/occ_raw_X3.csv,пайплайн сокомандника/latest/components/occ_raw_X3.csv,,other
0ac3f241685d6562c1f5b54993065475845464a0b217a56dbb5d79b42dd27356,6611996,2,13223992,пайплайн сокомандника/latest/components/occ_raw_X3.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/submissions/submission_extra90_3_xraw_occ_r10_fast_adapt__blend_ridge_recentpow1p7_s075__greedy35_finalizable_pr85.csv,пайплайн сокомандника/latest/components/occ_raw_X3.csv,submission
6029a91682727b98d39eec7a3265a95a4cf102d27f0e452a8ce4283a4b07a92d,19528,6,117168,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,,metrics_or_diagnostics
6029a91682727b98d39eec7a3265a95a4cf102d27f0e452a8ce4283a4b07a92d,19528,6,117168,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/combo_validation_final6h_base.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,metrics_or_diagnostics
6029a91682727b98d39eec7a3265a95a4cf102d27f0e452a8ce4283a4b07a92d,19528,6,117168,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/ALL_VALIDATION.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,metrics_or_diagnostics
6029a91682727b98d39eec7a3265a95a4cf102d27f0e452a8ce4283a4b07a92d,19528,6,117168,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_stable18.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,metrics_or_diagnostics
6029a91682727b98d39eec7a3265a95a4cf102d27f0e452a8ce4283a4b07a92d,19528,6,117168,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,metrics_or_diagnostics
6029a91682727b98d39eec7a3265a95a4cf102d27f0e452a8ce4283a4b07a92d,19528,6,117168,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final_reload.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv,metrics_or_diagnostics
2a53f53daf252e698dcb2e26f82d7b6905cf0eab552dae1d8f14e3628bba25f6,12073,5,60365,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,,metrics_or_diagnostics
2a53f53daf252e698dcb2e26f82d7b6905cf0eab552dae1d8f14e3628bba25f6,12073,5,60365,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/primitive_validation_final6h_base.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,metrics_or_diagnostics
2a53f53daf252e698dcb2e26f82d7b6905cf0eab552dae1d8f14e3628bba25f6,12073,5,60365,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_stable18.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,metrics_or_diagnostics
2a53f53daf252e698dcb2e26f82d7b6905cf0eab552dae1d8f14e3628bba25f6,12073,5,60365,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,metrics_or_diagnostics
2a53f53daf252e698dcb2e26f82d7b6905cf0eab552dae1d8f14e3628bba25f6,12073,5,60365,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final_reload.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv,metrics_or_diagnostics
f7a5de66e122f662b8f54473d954d48784874a861010039db4d5cea05ad55f96,28158,2,56316,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv,,metrics_or_diagnostics
f7a5de66e122f662b8f54473d954d48784874a861010039db4d5cea05ad55f96,28158,2,56316,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv,пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/STABLE_BRANCH_VALIDATION.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv,metrics_or_diagnostics
c2efd7f100e0c3fabc6399d75cddfcede0fa463a8a94cd4633720125f7ee5e15,6613024,2,13226048,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/submissions/submission_extra90_1_blend_ridge_recentpow1p7_s075__greedy35_finalizable_pr85.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/submissions/submission_extra90_1_blend_ridge_recentpow1p7_s075__greedy35_finalizable_pr85.csv,,submission
c2efd7f100e0c3fabc6399d75cddfcede0fa463a8a94cd4633720125f7ee5e15,6613024,2,13226048,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/submissions/submission_extra90_1_blend_ridge_recentpow1p7_s075__greedy35_finalizable_pr85.csv,пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/submissions/submission_final6h_A_blend_ridge_recentpow1p7_s075__greedy35_finalizable_pr85.csv,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/submissions/submission_extra90_1_blend_ridge_recentpow1p7_s075__greedy35_finalizable_pr85.csv,submission
